"dataset","representation","method","k","run_id","fit_seed","silhouette_seed","n_used","p_used","nstart","iter_max","algorithm","silhouette_sample_n","silhouette","davies_bouldin","calinski_harabasz","adjusted_rand_index","normalized_mutual_information","clustering_accuracy","purity","total_withinss","iterations","ifault","runtime_sec"
"vertebral_column_2classes","original","kmeans",2,30,63900947,73900947,310,6,30,100,"Hartigan-Wong",310,0.362901784727651,1.13086105904364,189.338916000659,0.101851901452218,0.160871796150058,0.664516129032258,0.67741935483871,1148.17477906604,1,0,0
"vertebral_column_2classes","sparsified","kmeans",2,30,63900947,73900947,310,24,30,100,"Hartigan-Wong",310,0.131109289559502,2.48914907576522,46.8436435366002,0.127615996358667,0.137800384607136,0.680645161290323,0.680645161290323,6436.99849667568,1,0,0
"user_knowledge_modeling","original","kmeans",5,1,59286218,69286218,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209738,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,4,0,0.0199999999999818
"user_knowledge_modeling","sparsified","kmeans",5,1,59286218,69286218,403,20,30,100,"Hartigan-Wong",403,0.118784431663865,2.37219122459837,29.5344933247904,0.393249719280232,0.504341714188959,0.60545905707196,0.732009925558313,6199.73760028943,4,0,0.0299999999999727
"user_knowledge_modeling","original","kmeans",5,2,59286219,69286219,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209738,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,4,0,0.0199999999999818
"user_knowledge_modeling","sparsified","kmeans",5,2,59286219,69286219,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,5,0,0.0399999999999636
"user_knowledge_modeling","original","kmeans",5,3,59286220,69286220,403,5,30,100,"Hartigan-Wong",403,0.181523611947814,1.45708707724099,79.6818383065706,0.100423006787566,0.191863709726241,0.379652605459057,0.466501240694789,1116.15664785077,6,0,0.0300000000000864
"user_knowledge_modeling","sparsified","kmeans",5,3,59286220,69286220,403,20,30,100,"Hartigan-Wong",403,0.122885277272611,2.31356419011511,29.8058454244928,0.424975720225564,0.521463520820006,0.635235732009926,0.744416873449132,6186.72726955058,4,0,0.0299999999999727
"user_knowledge_modeling","original","kmeans",5,4,59286221,69286221,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209738,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,4,0,0.00999999999999091
"user_knowledge_modeling","sparsified","kmeans",5,4,59286221,69286221,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,4,0,0.0399999999999636
"user_knowledge_modeling","original","kmeans",5,5,59286222,69286222,403,5,30,100,"Hartigan-Wong",403,0.182436221743452,1.47187391481817,79.6875356376997,0.105742700805764,0.201935519978625,0.387096774193548,0.471464019851117,1116.12115925502,4,0,0.0299999999999727
"user_knowledge_modeling","sparsified","kmeans",5,5,59286222,69286222,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,4,0,0.0300000000000864
"user_knowledge_modeling","original","kmeans",5,6,59286223,69286223,403,5,30,100,"Hartigan-Wong",403,0.182436221743452,1.47187391481817,79.6875356376997,0.105742700805764,0.201935519978625,0.387096774193548,0.471464019851117,1116.12115925502,4,0,0.0199999999999818
"user_knowledge_modeling","sparsified","kmeans",5,6,59286223,69286223,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,4,0,0.00999999999999091
"user_knowledge_modeling","original","kmeans",5,7,59286224,69286224,403,5,30,100,"Hartigan-Wong",403,0.182436221743452,1.47187391481817,79.6875356376997,0.105742700805764,0.201935519978625,0.387096774193548,0.471464019851117,1116.12115925502,5,0,0.0199999999999818
"user_knowledge_modeling","sparsified","kmeans",5,7,59286224,69286224,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,3,0,0.0499999999999545
"user_knowledge_modeling","original","kmeans",5,8,59286225,69286225,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209738,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,4,0,0.0199999999999818
"user_knowledge_modeling","sparsified","kmeans",5,8,59286225,69286225,403,20,30,100,"Hartigan-Wong",403,0.118784431663865,2.37219122459837,29.5344933247904,0.393249719280232,0.504341714188959,0.60545905707196,0.732009925558313,6199.73760028943,5,0,0.0399999999999636
"user_knowledge_modeling","original","kmeans",5,9,59286226,69286226,403,5,30,100,"Hartigan-Wong",403,0.181411092497853,1.47007476847348,79.6789481556065,0.103601167661351,0.200434566054212,0.382133995037221,0.466501240694789,1116.17465142342,4,0,0.0300000000000864
"user_knowledge_modeling","sparsified","kmeans",5,9,59286226,69286226,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,4,0,0.0499999999999545
"user_knowledge_modeling","original","kmeans",5,10,59286227,69286227,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209738,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,3,0,0.0299999999999727
"user_knowledge_modeling","sparsified","kmeans",5,10,59286227,69286227,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,4,0,0.0300000000000864
"user_knowledge_modeling","original","kmeans",5,11,59286228,69286228,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209739,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,3,0,0.0199999999999818
"user_knowledge_modeling","sparsified","kmeans",5,11,59286228,69286228,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,4,0,0.0299999999999727
"user_knowledge_modeling","original","kmeans",5,12,59286229,69286229,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209738,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,5,0,0.0199999999999818
"user_knowledge_modeling","sparsified","kmeans",5,12,59286229,69286229,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,4,0,0.0499999999999545
"user_knowledge_modeling","original","kmeans",5,13,59286230,69286230,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209738,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,4,0,0.00999999999999091
"user_knowledge_modeling","sparsified","kmeans",5,13,59286230,69286230,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,4,0,0.0300000000000864
"user_knowledge_modeling","original","kmeans",5,14,59286231,69286231,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209738,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,5,0,0.0199999999999818
"user_knowledge_modeling","sparsified","kmeans",5,14,59286231,69286231,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,4,0,0.00999999999999091
"user_knowledge_modeling","original","kmeans",5,15,59286232,69286232,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209738,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,5,0,0.0299999999999727
"user_knowledge_modeling","sparsified","kmeans",5,15,59286232,69286232,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,6,0,0.0299999999999727
"user_knowledge_modeling","original","kmeans",5,16,59286233,69286233,403,5,30,100,"Hartigan-Wong",403,0.182436221743452,1.47187391481817,79.6875356376997,0.105742700805764,0.201935519978625,0.387096774193548,0.471464019851117,1116.12115925502,7,0,0.0100000000001046
"user_knowledge_modeling","sparsified","kmeans",5,16,59286233,69286233,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,4,0,0.0499999999999545
"user_knowledge_modeling","original","kmeans",5,17,59286234,69286234,403,5,30,100,"Hartigan-Wong",403,0.18213964268629,1.46926002216887,79.63642678889,0.0957576840111761,0.183794554634433,0.384615384615385,0.468982630272953,1116.43959626197,5,0,0.00999999999999091
"user_knowledge_modeling","sparsified","kmeans",5,17,59286234,69286234,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,4,0,0.0399999999999636
"user_knowledge_modeling","original","kmeans",5,18,59286235,69286235,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209738,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,4,0,0.0300000000000864
"user_knowledge_modeling","sparsified","kmeans",5,18,59286235,69286235,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,4,0,0.0499999999999545
"user_knowledge_modeling","original","kmeans",5,19,59286236,69286236,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209738,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,5,0,0.00999999999999091
"user_knowledge_modeling","sparsified","kmeans",5,19,59286236,69286236,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,4,0,0.0499999999999545
"user_knowledge_modeling","original","kmeans",5,20,59286237,69286237,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209738,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,4,0,0.0199999999999818
"user_knowledge_modeling","sparsified","kmeans",5,20,59286237,69286237,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,4,0,0.0499999999999545
"user_knowledge_modeling","original","kmeans",5,21,59286238,69286238,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209738,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,6,0,0.00999999999999091
"user_knowledge_modeling","sparsified","kmeans",5,21,59286238,69286238,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,6,0,0.0399999999999636
"user_knowledge_modeling","original","kmeans",5,22,59286239,69286239,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209739,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,6,0,0.0199999999999818
"user_knowledge_modeling","sparsified","kmeans",5,22,59286239,69286239,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,7,0,0.0299999999999727
"user_knowledge_modeling","original","kmeans",5,23,59286240,69286240,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209738,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,5,0,0.0299999999999727
"user_knowledge_modeling","sparsified","kmeans",5,23,59286240,69286240,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,5,0,0.0300000000000864
"user_knowledge_modeling","original","kmeans",5,24,59286241,69286241,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209738,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,6,0,0.00999999999999091
"user_knowledge_modeling","sparsified","kmeans",5,24,59286241,69286241,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,4,0,0.0299999999999727
"user_knowledge_modeling","original","kmeans",5,25,59286242,69286242,403,5,30,100,"Hartigan-Wong",403,0.181523611947814,1.45708707724099,79.6818383065706,0.100423006787566,0.191863709726241,0.379652605459057,0.466501240694789,1116.15664785077,5,0,0.0199999999999818
"user_knowledge_modeling","sparsified","kmeans",5,25,59286242,69286242,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,3,0,0.0400000000000773
"user_knowledge_modeling","original","kmeans",5,26,59286243,69286243,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209738,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,4,0,0.0299999999999727
"user_knowledge_modeling","sparsified","kmeans",5,26,59286243,69286243,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,5,0,0.0300000000000864
"user_knowledge_modeling","original","kmeans",5,27,59286244,69286244,403,5,30,100,"Hartigan-Wong",403,0.181523611947814,1.45708707724099,79.6818383065706,0.100423006787566,0.191863709726241,0.379652605459057,0.466501240694789,1116.15664785077,4,0,0.0199999999999818
"user_knowledge_modeling","sparsified","kmeans",5,27,59286244,69286244,403,20,30,100,"Hartigan-Wong",403,0.122885277272611,2.31356419011511,29.8058454244928,0.424975720225564,0.521463520820006,0.635235732009926,0.744416873449132,6186.72726955058,5,0,0.0699999999999363
"user_knowledge_modeling","original","kmeans",5,28,59286245,69286245,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209738,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,4,0,0.0199999999999818
"user_knowledge_modeling","sparsified","kmeans",5,28,59286245,69286245,403,20,30,100,"Hartigan-Wong",403,0.118784431663865,2.37219122459837,29.5344933247904,0.393249719280232,0.504341714188959,0.60545905707196,0.732009925558313,6199.73760028943,4,0,0.0300000000000864
"user_knowledge_modeling","original","kmeans",5,29,59286246,69286246,403,5,30,100,"Hartigan-Wong",403,0.182436221743452,1.47187391481817,79.6875356376997,0.105742700805764,0.201935519978625,0.387096774193548,0.471464019851117,1116.12115925502,5,0,0.00999999999999091
"user_knowledge_modeling","sparsified","kmeans",5,29,59286246,69286246,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,6,0,0.0400000000000773
"user_knowledge_modeling","original","kmeans",5,30,59286247,69286247,403,5,30,100,"Hartigan-Wong",403,0.182373558025866,1.45959735400006,79.6926717209738,0.102065069176728,0.198310771763204,0.37468982630273,0.459057071960298,1116.08916859847,4,0,0.0399999999999636
"user_knowledge_modeling","sparsified","kmeans",5,30,59286247,69286247,403,20,30,100,"Hartigan-Wong",403,0.118092888037872,2.39142461565677,30.3203882846728,0.435089535829713,0.509589553731315,0.657568238213399,0.727047146401985,6162.20618787393,3,0,0.0299999999999727
"banknote_authentication","original","kmeans",2,1,59829918,69829918,1372,4,30,100,"Hartigan-Wong",1000,0.330256540083887,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0299999999999727
"banknote_authentication","sparsified","kmeans",2,1,59829918,69829918,1372,16,30,100,"Hartigan-Wong",1000,0.14073306987796,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0800000000000409
"banknote_authentication","original","kmeans",2,2,59829919,69829919,1372,4,30,100,"Hartigan-Wong",1000,0.330456388040781,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.00999999999999091
"banknote_authentication","sparsified","kmeans",2,2,59829919,69829919,1372,16,30,100,"Hartigan-Wong",1000,0.140971107431184,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0499999999999545
"banknote_authentication","original","kmeans",2,3,59829920,69829920,1372,4,30,100,"Hartigan-Wong",1000,0.326634295308395,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0299999999999727
"banknote_authentication","sparsified","kmeans",2,3,59829920,69829920,1372,16,30,100,"Hartigan-Wong",1000,0.138415152459834,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0499999999999545
"banknote_authentication","original","kmeans",2,4,59829921,69829921,1372,4,30,100,"Hartigan-Wong",1000,0.325338460858995,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0299999999999727
"banknote_authentication","sparsified","kmeans",2,4,59829921,69829921,1372,16,30,100,"Hartigan-Wong",1000,0.136406469012598,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0299999999999727
"banknote_authentication","original","kmeans",2,5,59829922,69829922,1372,4,30,100,"Hartigan-Wong",1000,0.32102529611354,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.00999999999999091
"banknote_authentication","sparsified","kmeans",2,5,59829922,69829922,1372,16,30,100,"Hartigan-Wong",1000,0.13686316535335,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0299999999999727
"banknote_authentication","original","kmeans",2,6,59829923,69829923,1372,4,30,100,"Hartigan-Wong",1000,0.325398470884548,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0299999999999727
"banknote_authentication","sparsified","kmeans",2,6,59829923,69829923,1372,16,30,100,"Hartigan-Wong",1000,0.13797180901288,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0399999999999636
"banknote_authentication","original","kmeans",2,7,59829924,69829924,1372,4,30,100,"Hartigan-Wong",1000,0.325839658089986,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0200000000000955
"banknote_authentication","sparsified","kmeans",2,7,59829924,69829924,1372,16,30,100,"Hartigan-Wong",1000,0.138265673366683,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0500000000000682
"banknote_authentication","original","kmeans",2,8,59829925,69829925,1372,4,30,100,"Hartigan-Wong",1000,0.32735150383304,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0299999999999727
"banknote_authentication","sparsified","kmeans",2,8,59829925,69829925,1372,16,30,100,"Hartigan-Wong",1000,0.139853695233501,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0600000000000591
"banknote_authentication","original","kmeans",2,9,59829926,69829926,1372,4,30,100,"Hartigan-Wong",1000,0.330711561822566,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0299999999999727
"banknote_authentication","sparsified","kmeans",2,9,59829926,69829926,1372,16,30,100,"Hartigan-Wong",1000,0.14052897424166,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0499999999999545
"banknote_authentication","original","kmeans",2,10,59829927,69829927,1372,4,30,100,"Hartigan-Wong",1000,0.336974960110666,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.00999999999999091
"banknote_authentication","sparsified","kmeans",2,10,59829927,69829927,1372,16,30,100,"Hartigan-Wong",1000,0.142139501834351,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0300000000000864
"banknote_authentication","original","kmeans",2,11,59829928,69829928,1372,4,30,100,"Hartigan-Wong",1000,0.329563170112727,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0299999999999727
"banknote_authentication","sparsified","kmeans",2,11,59829928,69829928,1372,16,30,100,"Hartigan-Wong",1000,0.138909244090965,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0299999999999727
"banknote_authentication","original","kmeans",2,12,59829929,69829929,1372,4,30,100,"Hartigan-Wong",1000,0.333115823828746,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0199999999999818
"banknote_authentication","sparsified","kmeans",2,12,59829929,69829929,1372,16,30,100,"Hartigan-Wong",1000,0.141545487980107,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0500000000000682
"banknote_authentication","original","kmeans",2,13,59829930,69829930,1372,4,30,100,"Hartigan-Wong",1000,0.336291389877372,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0399999999999636
"banknote_authentication","sparsified","kmeans",2,13,59829930,69829930,1372,16,30,100,"Hartigan-Wong",1000,0.143062927790382,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0300000000000864
"banknote_authentication","original","kmeans",2,14,59829931,69829931,1372,4,30,100,"Hartigan-Wong",1000,0.328143801137325,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0100000000001046
"banknote_authentication","sparsified","kmeans",2,14,59829931,69829931,1372,16,30,100,"Hartigan-Wong",1000,0.138479447162435,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0499999999999545
"banknote_authentication","original","kmeans",2,15,59829932,69829932,1372,4,30,100,"Hartigan-Wong",1000,0.328254000909387,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0300000000000864
"banknote_authentication","sparsified","kmeans",2,15,59829932,69829932,1372,16,30,100,"Hartigan-Wong",1000,0.137997312161925,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0399999999999636
"banknote_authentication","original","kmeans",2,16,59829933,69829933,1372,4,30,100,"Hartigan-Wong",1000,0.327866323833516,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0499999999999545
"banknote_authentication","sparsified","kmeans",2,16,59829933,69829933,1372,16,30,100,"Hartigan-Wong",1000,0.139491519521366,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0499999999999545
"banknote_authentication","original","kmeans",2,17,59829934,69829934,1372,4,30,100,"Hartigan-Wong",1000,0.324959615221964,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0199999999999818
"banknote_authentication","sparsified","kmeans",2,17,59829934,69829934,1372,16,30,100,"Hartigan-Wong",1000,0.13989218042063,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0399999999999636
"banknote_authentication","original","kmeans",2,18,59829935,69829935,1372,4,30,100,"Hartigan-Wong",1000,0.32817544804708,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0199999999999818
"banknote_authentication","sparsified","kmeans",2,18,59829935,69829935,1372,16,30,100,"Hartigan-Wong",1000,0.13957931018714,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0599999999999454
"banknote_authentication","original","kmeans",2,19,59829936,69829936,1372,4,30,100,"Hartigan-Wong",1000,0.330015470866389,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0300000000000864
"banknote_authentication","sparsified","kmeans",2,19,59829936,69829936,1372,16,30,100,"Hartigan-Wong",1000,0.139446823310457,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0299999999999727
"banknote_authentication","original","kmeans",2,20,59829937,69829937,1372,4,30,100,"Hartigan-Wong",1000,0.327786825867982,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0199999999999818
"banknote_authentication","sparsified","kmeans",2,20,59829937,69829937,1372,16,30,100,"Hartigan-Wong",1000,0.139811013011644,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0499999999999545
"banknote_authentication","original","kmeans",2,21,59829938,69829938,1372,4,30,100,"Hartigan-Wong",1000,0.32748848526214,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0100000000001046
"banknote_authentication","sparsified","kmeans",2,21,59829938,69829938,1372,16,30,100,"Hartigan-Wong",1000,0.138012873588435,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0299999999999727
"banknote_authentication","original","kmeans",2,22,59829939,69829939,1372,4,30,100,"Hartigan-Wong",1000,0.323477238989645,1.19969173009006,807.220211650388,0.0132158327785109,0.0109953454890105,0.559037900874636,0.559037900874636,3450.76715703685,1,0,0.0199999999999818
"banknote_authentication","sparsified","kmeans",2,22,59829939,69829939,1372,16,30,100,"Hartigan-Wong",1000,0.138675537687819,2.49238481819171,209.752515034186,0.0236233590677363,0.0182718984054328,0.57798833819242,0.57798833819242,19023.4354520706,1,0,0.0499999999999545
